,elec_baseload_MW,elec_cooling_MW,elec_heating_MW,elec_dg_MW,elec_total_MW,nonelec_baseload_MW,nonelec_cooling_MW,nonelec_heating_MW,nonelec_total_MW,elec_net_MW
2018-05-23 17:00:00+00:00,34.54221552416481,8.56477905845702,0.015145493312988742,0.0,43.12214827987738,3.895158355994083,0.11195321098691222,0.00031233843468244824,4.007423984283887,43.12214827987738
2018-05-23 18:00:00+00:00,35.77699714960583,9.971323423671919,0.006101386932348427,0.0,45.75441682418584,3.65525066217677,0.1245825677055199,7.61635622283068e-05,3.7799093485858957,45.75441682418584
2018-05-23 19:00:00+00:00,36.318285976972795,11.419774802274386,0.003014914288055762,0.0,47.741072849354296,3.4613692554142457,0.1360557037028551,2.880611958679867e-05,3.597451607626744,47.741072849354296
2018-05-23 20:00:00+00:00,35.98237174355598,13.20495951160887,0.001997649663562532,0.0,49.18933046572402,3.4602784476788413,0.14542420899868266,2.258236529590828e-05,3.605729998183494,49.18933046572402
2018-05-23 21:00:00+00:00,34.70299228014818,14.562688431570454,0.0031593986455414075,0.0,49.26883671962554,3.330783716536127,0.14453846513052274,1.2379489409202734e-05,3.47533276179008,49.26883671962554
2018-05-23 22:00:00+00:00,32.530006450472,15.198874143058456,0.005138445713365289,0.0,47.734018990577795,3.1679245430363525,0.13892180915619423,0.0002015028295667889,3.307045867228981,47.734018990577795
2018-05-23 23:00:00+00:00,30.49576676147684,15.61939056683288,0.005760698199543171,0.0,46.120921163973364,3.0847654962365256,0.12811978138048635,8.891523894644973e-05,3.2129708382329882,46.120921163973364
2018-05-24 00:00:00+00:00,28.552204861149278,14.888406948405564,0.006638920876067265,0.0,43.44725071609186,3.0499862464469034,0.11649156566658697,0.00016026679086181787,3.1666378388348853,43.44725071609186
2018-05-24 01:00:00+00:00,27.074126020949436,12.968009587802584,0.01022276914810682,0.0,40.05235747299079,3.1356395441333134,0.09968016357399727,0.0002676363430499324,3.2355905792354824,40.05235747299079
2018-05-24 02:00:00+00:00,26.043589312983112,9.70594732485402,0.015178043001763085,0.0,35.764716556046466,3.1819726025602275,0.07896851596641649,0.00038519238258587414,3.2613214282169993,35.764716556046466
2018-05-24 03:00:00+00:00,28.656112274366656,5.225991561263827,0.019624075216533962,0.0,33.90173046450608,3.0569726877193824,0.05706939422370193,0.0007352525508918935,3.1147738025495064,33.90173046450608
2018-05-24 04:00:00+00:00,28.23453468969438,3.9212361051399145,0.024926696176724876,0.0,32.18069947996831,3.1755139333603757,0.04825148209904004,0.0014537677091173715,3.2252225685496847,32.18069947996831
2018-05-24 05:00:00+00:00,27.71687602237568,3.140134225279624,0.027505267319214995,0.0,30.8845198035839,3.2899255183176193,0.04387168649328701,0.0023482346423910464,3.3361509887988228,30.8845198035839
2018-05-24 06:00:00+00:00,27.335372929998407,2.369486594555398,0.03594002329377778,0.0,29.74080082967283,3.5172509427690133,0.03784767419764789,0.0035472066703186715,3.558645775526953,29.74080082967283
2018-05-24 07:00:00+00:00,26.78291244293253,1.724078507268365,0.1262766939140534,0.0,28.633266372292894,3.629320900263789,0.03272576891427185,0.005963263550822167,3.6680087508051815,28.633266372292894
2018-05-24 08:00:00+00:00,26.839665215860173,1.4681293422472872,0.27703989930412853,0.0,28.584826554662207,4.627260251056199,0.031045596457116603,0.01412868284786191,4.6724346834276345,28.584826554662207
2018-05-24 09:00:00+00:00,27.000810070370868,1.347722733912238,0.493389387511778,0.0,28.84192200680707,5.780488399771203,0.02913159926770311,0.03235060113872297,5.841970546176236,28.84192200680707
2018-05-24 10:00:00+00:00,27.030950160036625,1.1654508495008795,0.744592046881145,0.0,28.940991221074942,6.836801575332315,0.02806029898110749,0.05943302234157247,6.924293570567523,28.940991221074942
2018-05-24 11:00:00+00:00,27.394861649323737,0.992465622077834,1.2401886825708475,0.0,29.62751585699616,8.983311162243313,0.025495152915803582,0.10404974716002387,9.112856099374836,29.62751585699616
2018-05-24 12:00:00+00:00,27.733656685270454,0.7341914034491521,0.7672729752616696,0.0,29.23511880791804,5.242755722842687,0.021877368125943465,0.1048955030846998,5.369532526648696,29.23511880791804
2018-05-24 13:00:00+00:00,24.65489494647788,0.7476726474434602,0.7953612425257642,0.0,26.1979291717688,5.232476788447813,0.022256613559945154,0.09831152026437931,5.353043094862786,26.1979291717688
2018-05-24 14:00:00+00:00,25.669654930121418,2.2694666451357373,1.3376698352025036,0.0,29.276794850997483,9.392561733513864,0.03239128956060375,0.09296592245209079,9.517920844493041,29.276794850997483
2018-05-24 15:00:00+00:00,27.362436494593197,4.237767911119448,0.45171039585369444,0.0,32.051912055175436,5.688051397861614,0.04575036654131061,0.03012842628511515,5.763930398568101,32.051912055175436
2018-05-24 16:00:00+00:00,29.447537954789414,5.895485503977847,0.0913769876437463,0.0,35.4344004420971,4.35558754398495,0.06372088167254093,0.006249291157619569,4.425559146837226,35.4344004420971
2018-05-24 17:00:00+00:00,31.365773589659916,8.077439642215094,0.016485717804987712,0.0,39.45970127421799,3.911999723986013,0.08337307464980878,0.0008895607670403213,3.9962657140258333,39.45970127421799
2018-05-24 18:00:00+00:00,32.52571415490361,9.389467409584267,0.007162333791872804,0.0,41.922340777216775,3.674427086494121,0.09564971718985028,0.0004149875018105119,3.7704918451045146,41.922340777216775
2018-05-24 19:00:00+00:00,32.95031953379146,10.097091237882738,0.004381042288914825,0.0,43.051789339700065,3.4903569721974885,0.10275409559095375,0.00015538476575704737,3.5932662330137095,43.051789339700065
2018-05-24 20:00:00+00:00,32.65344364344859,10.546369718643305,0.0051267058186520754,0.0,43.204943110127445,3.493595619652941,0.10393802574004575,4.45606954736593e-05,3.5975833159390453,43.204943110127445
